state_clean,district,age_0_5,age_5_17,age_18_greater,total_enrolments,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,update_total,update_load,bio_stress,coverage_gap,seasonal_cv,trend_slope,recent_growth,log_enrol,log_update_load,log_bio_stress,state_enrol_share,state_update_share,data_issue,issue_reason,update_load_capped,bio_stress_capped,OPI_raw,OPI,youth_pct_band,update_load_capped_band,bio_stress_capped_band,coverage_gap_band,cluster,x,y,cluster_label,cluster_signature,_cluster_centroid_dist
telangana,mahabubabad,1249,253,1,1503,16.833000665324796,2613.0,20797.0,23410.0,5922.0,4258.0,10180.0,33590.0,22.348636061196043,6773.120425810531,0.5651431012388054,0.0,0.0,0.0,7.315883504509785,3.150538569612069,8.820864810871088,0.011423229513429618,0.009974578040308695,False,OK,5.0,2000.0,55.48133975702698,55.48133975702698,Mid,High,High,High,1,-0.6514940612175211,-0.8772300526356199,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.6616419346965857
telangana,mahabubnagar,7689,2463,16,10168,24.223052714395727,22869.0,73557.0,96426.0,104613.0,90436.0,195049.0,291475.0,28.66591266718837,19182.63178599339,0.0,0.0,0.0,0.0,9.227099155791137,3.389998665028294,9.861812683275408,0.07727970571693438,0.08655374022920444,False,OK,5.0,2000.0,32.266915816741026,32.266915816741026,Mid,High,High,High,0,0.8984438110333636,0.5940445391989158,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6904029539029659
telangana,mancherial,924,169,1,1094,15.447897623386245,3062.0,24061.0,27123.0,7258.0,5151.0,12409.0,39532.0,36.13528336376953,11342.778793408279,0.5424916122847936,0.0,0.0,0.0,6.9985096422506015,3.6145675517308846,9.336424748705927,0.008314712633194946,0.011739059812131091,False,OK,5.0,2000.0,54.04649184137638,54.04649184137638,Low,High,High,High,1,-0.1799919681430517,-1.1443727978829068,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.710807686427104
telangana,medak,6158,1379,7,7544,18.27942735948856,8929.0,46040.0,54969.0,66461.0,60205.0,126666.0,181635.0,24.07674973488546,16790.296924706152,0.0,0.0,0.0,0.0,8.928640371201949,3.221941111468737,9.728615990966107,0.0573365558544997,0.053936662171821075,False,OK,5.0,2000.0,30.483828209674513,30.483828209674513,Mid,High,High,High,0,0.8143492877059845,0.3657111030335545,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.4752241682526425
telangana,medchal malkajgiri,409,265,30,704,37.642045454491985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.558197802812269,0.0,0.0,0.0053506011826044255,0.0,True,No biometric and no demographic activity,0.0,0.0,56.292613640111796,,High,High,High,High,4,-6.416567986506474,-0.014031259897425853,Youth + Emerging Load Districts,High Youth + Moderate Stress + Emerging Demand,0.17451421744905843
telangana,medchal-malkajgiri,3064,900,106,4070,22.11302211301668,13782.0,71470.0,85252.0,13800.0,16330.0,30130.0,115382.0,28.349385749378783,7402.948402946584,0.646577206399854,0.0,0.0,0.0,8.31164394850298,3.3792716175841915,8.909768704861243,0.030933163086931836,0.034262779501247335,False,OK,5.0,2000.0,60.729880924109736,60.729880924109736,Mid,High,High,High,1,-0.6220872306173493,-0.5336214540715042,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.0979319001532848
telangana,medchal?malkajgiri,1,1,0,2,49.999999974999994,89.0,261.0,350.0,490.0,366.0,856.0,1206.0,602.9999996985,427999.999786,0.0,0.0,0.0,0.0,1.0986122886681096,6.403574197435643,12.966880810509803,1.5200571541489846e-05,0.0003581226887946498,False,OK,5.0,2000.0,39.999999997500005,39.999999997500005,High,High,High,High,5,2.6006973542203085,-2.447566318974421,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),4.543028491778704
telangana,medchal−malkajgiri,445,88,2,535,16.448598130810378,425.0,1252.0,1677.0,3466.0,1147.0,4613.0,6290.0,11.757009345772417,8622.429906525938,0.0,0.0,0.0,0.0,6.284134161070802,2.5460808731554314,9.06223818550522,0.004066152887348534,0.0018678206571462249,False,OK,5.0,2000.0,29.93457944088797,29.93457944088797,Mid,High,High,High,5,-0.0017482230263144841,-0.42008363319550235,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.3279269484812837
telangana,mulugu,700,233,4,937,24.866595517582855,1318.0,10380.0,11698.0,2353.0,3034.0,5387.0,17085.0,18.233724653128885,5749.19957309952,0.5394939305864643,0.0,0.0,0.0,6.843749949006225,2.9566652305555485,8.656989841554209,0.007121467767187993,0.005073404757924205,False,OK,5.0,2000.0,56.737205534152416,56.737205534152416,Mid,High,High,High,1,-0.926960047872666,-0.72248786944207,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.7497759341399857
telangana,nagarkurnool,1077,282,2,1361,20.720058780293375,2811.0,17359.0,20170.0,7210.0,5244.0,12454.0,32624.0,23.970609845684077,9150.624540772116,0.38254833911753183,0.0,0.0,0.0,7.216709486709457,3.217699527128567,9.121686687949817,0.01034398893398384,0.0096877235482891,False,OK,5.0,2000.0,48.43069289644895,48.43069289644895,Mid,High,High,High,1,-0.2512191767372996,-0.608640033102208,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.0795730072671919
telangana,nalgonda,5405,1246,10,6661,18.705900015009952,10853.0,66588.0,77441.0,80121.0,57868.0,137989.0,215430.0,32.34199069208342,20715.958564776953,0.0,0.0,0.0,0.0,8.804175018753625,3.5068175843608858,9.938707898184854,0.050625503518931934,0.06397211513020847,False,OK,5.0,2000.0,30.611770006373572,30.611770006373572,Mid,High,High,High,0,1.033856920367829,0.24903334281469244,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.347432018007734
telangana,narayanpet,1082,224,4,1310,17.09923664120832,2346.0,14386.0,16732.0,2929.0,3358.0,6287.0,23019.0,17.571755725177425,4799.236641217711,0.6242529285202233,0.0,0.0,0.0,7.1785454837637,2.921641917216202,8.476420495934455,0.009956374359675849,0.006835510923187432,False,OK,5.0,2000.0,58.221152777482466,58.221152777482466,Mid,High,High,High,1,-1.0182835294324604,-0.9166321498823347,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.7004805498156151
telangana,nirmal,1292,106,3,1401,7.566024268374329,4519.0,29327.0,33846.0,6240.0,7084.0,13324.0,47170.0,33.66880799426576,9510.349750171656,0.6063345742480764,0.0,0.0,0.0,7.2456550675945355,3.5458403776309915,9.160241075034282,0.010648000364813637,0.014007170174497206,False,OK,5.0,2000.0,54.55486312243234,54.55486312243234,Low,High,High,High,1,-0.2583691510424623,-1.3387115400378162,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.84733864221272
telangana,nizamabad,5985,583,9,6577,8.864223810246486,11080.0,55895.0,66975.0,63114.0,54082.0,117196.0,184171.0,28.002280675075564,17819.066443664615,0.0,0.0,0.0,0.0,8.791486026749002,3.3673744708623223,9.788080429618557,0.049987079514189355,0.05468972945107749,False,OK,5.0,2000.0,27.65926714396037,27.65926714396037,Low,High,High,High,0,1.0415656236923574,0.0005643052406153561,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.4755861476476607
telangana,peddapalli,513,72,3,588,12.24489795916285,919.0,9008.0,9927.0,2370.0,4057.0,6427.0,16354.0,27.812925170020726,10930.27210882495,0.35257378865726274,0.0,0.0,0.0,6.3784261836515865,3.3608240770912277,9.299382961298882,0.004468968033198015,0.004856333708580185,False,OK,5.0,2000.0,44.53928987855017,44.53928987855017,Low,High,High,High,1,-0.008796287685712811,-1.16068313417974,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.0915890769543284
telangana,rajanna sircilla,834,51,3,888,5.743243243236776,1426.0,9739.0,11165.0,4367.0,3718.0,8085.0,19250.0,21.677927927903514,9104.729729719476,0.2758620689655821,0.0,0.0,0.0,6.790097235513905,3.1213921134823135,9.116659134992961,0.006749053764421492,0.005716303282999178,False,OK,5.0,2000.0,39.13676607699655,39.13676607699655,Low,High,High,High,0,0.05729213142118399,-1.0423827113779585,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.3909175897031048
telangana,ranga reddy,181,93,10,284,32.74647887312413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.652489180268651,0.0,0.0,0.002158481158891558,0.0,True,No biometric and no demographic activity,0.0,0.0,54.823943665211885,,High,High,High,High,4,-6.425907488128962,-0.4772481000363084,Youth + Emerging Load Districts,High Youth + Moderate Stress + Emerging Demand,0.5237337333075395
telangana,rangareddy,237,61,2,300,20.333333333265557,734.0,4828.0,5562.0,878.0,1908.0,2786.0,8348.0,27.826666666573914,9286.666666635712,0.4991010427904533,0.0,0.0,0.0,5.707110264748875,3.3613008846596255,9.136442634128603,0.002280085731223477,0.002478945444492319,False,OK,5.0,2000.0,53.5595469275834,53.5595469275834,Mid,High,High,High,1,-0.49679083435358606,-1.3329564406879606,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.5790195299742071
telangana,sangareddy,2224,468,11,2703,17.31409544949415,6437.0,30851.0,37288.0,14012.0,8067.0,22079.0,59367.0,21.9633740288487,8168.33148353379,0.4078792104698721,0.0,0.0,0.0,7.902487437162855,3.133900513130897,9.00814235874528,0.020543572438323526,0.017629079324769464,False,OK,5.0,2000.0,48.548793107723895,48.548793107723895,Mid,High,High,High,1,-0.2748715548748191,-0.468786264978607,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.2056923937345425
telangana,siddipet,1701,174,1,1876,9.275053304899107,4466.0,31495.0,35961.0,10041.0,6168.0,16209.0,52170.0,27.80916844348198,8640.191897649978,0.5492617001752023,0.0,0.0,0.0,7.537430036586509,3.3606936852117077,9.064295803400617,0.014258136105917476,0.015491924273977513,False,OK,5.0,2000.0,52.499292500281335,52.499292500281335,Low,High,High,High,1,-0.2949574192152696,-1.063988569953088,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.8919587893039959
telangana,suryapet,1743,297,2,2042,14.54456415278426,4565.0,41224.0,45789.0,9015.0,11078.0,20093.0,65882.0,32.26346718901456,9839.862879525053,0.5611828168337469,0.0,0.0,0.0,7.622174594817622,3.504459713341106,9.19429867721031,0.015519783543861132,0.019563713916392302,False,OK,5.0,2000.0,54.61659600480835,54.61659600480835,Low,High,High,High,1,-0.25707380445998346,-0.9379348116680425,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.8496348731137379
telangana,vikarabad,2085,506,2,2593,19.514076359421708,8873.0,51676.0,60549.0,7987.0,6236.0,14223.0,74772.0,28.836097184716994,5485.152333202666,0.7650993410295832,0.0,0.0,0.0,7.860956364876389,3.395718975384736,8.609982438739207,0.019707541003541586,0.02220360670526829,False,OK,5.0,2000.0,65.28369325610916,65.28369325610916,Mid,High,High,High,1,-0.9216053690648137,-0.9083017712957496,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.9867881737061877
telangana,wanaparthy,1266,401,0,1667,24.055188962193128,4167.0,21013.0,25180.0,4693.0,5281.0,9974.0,35154.0,21.088182363514644,5983.203359324545,0.6038919777601428,0.0,0.0,0.0,7.419380582918692,3.0950427308195336,8.696878502921217,0.012669676379831787,0.010439009122626136,False,OK,5.0,2000.0,59.391695690269884,59.391695690269884,Mid,High,High,High,1,-0.8865124644643634,-0.6581868514712936,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.7746891044846136
telangana,warangal,2462,490,0,2952,16.59891598915427,5476.0,23625.0,29101.0,54305.0,37305.0,91610.0,120711.0,40.89126016258778,31033.19783196781,0.0,0.0,0.0,0.0,7.990576881743923,3.7350772171655233,10.342845031307903,0.022436043595239014,0.03584523042047344,False,OK,5.0,2000.0,29.979674798406176,29.979674798406176,Mid,High,High,High,0,1.255146682072676,-0.17206002987288008,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.40923140055341045
telangana,warangal (urban),6,1,0,7,14.285714283673471,11.0,110.0,121.0,4.0,7.0,11.0,132.0,18.85714285444898,1571.4285712040817,0.9090909090916603,0.0,0.0,0.0,2.0794415416798357,2.9885637839397154,7.360376563825312,5.3202000395214457e-05,3.9197508226280075e-05,False,OK,5.0,1571.4285712040817,70.19480519565533,70.19480519565533,Low,High,High,High,1,-2.2406653466988637,-3.1416871407612295,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,2.3358246093498467
telangana,warangal rural,660,70,2,732,9.562841530041581,1082.0,16618.0,17700.0,3736.0,3433.0,7169.0,24869.0,33.97404371580058,9793.715846981157,0.5949717514124523,0.0,0.0,0.0,6.597145701886651,3.5546061782420955,9.189598319950814,0.005563409184185283,0.007384869939995146,False,OK,5.0,2000.0,54.64258127352911,54.64258127352911,Low,High,High,High,1,-0.3079886178782377,-1.499942114823385,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.6242446165302565
telangana,warangal urban,585,72,6,663,10.859728506770951,1821.0,13757.0,15578.0,4643.0,3940.0,8583.0,24161.0,36.44193061834624,12945.701357446538,0.44903068429840487,0.0,0.0,0.0,6.498282149476434,3.6227912159408855,9.46859631324797,0.005038989466003884,0.007174628759508734,False,OK,5.0,2000.0,48.46429934654548,48.46429934654548,Low,High,High,High,1,0.056467764841607114,-1.3496028386599948,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.9247493988314932
telangana,yadadri.,1380,205,1,1586,12.92559899116461,3489.0,36383.0,39872.0,6847.0,5827.0,12674.0,52546.0,33.131147540962715,7991.172761659526,0.6821328250401364,0.0,0.0,0.0,7.369600720526409,3.530210385000991,8.986217936919015,0.012054053232401447,0.015603577782258432,False,OK,5.0,2000.0,59.57365682544808,59.57365682544808,Low,High,High,High,1,-0.5237775150257074,-1.2208273369104516,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.7376664936457458
tripura,dhalai,777,607,36,1420,42.746478873209334,1334.0,14091.0,15425.0,20943.0,14025.0,34968.0,50393.0,35.488028168989096,24625.352112658715,0.0,0.0,0.0,0.0,7.259116128097101,3.5969842114160375,10.111572372661167,0.1258307487815573,0.11714725409607382,False,OK,5.0,2000.0,37.82394366623745,37.82394366623745,High,High,High,High,3,0.6672700858183966,0.3726137757383032,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.3573324166376057
tripura,dhalai ,28,4,0,32,12.499999999609376,14.0,378.0,392.0,197.0,450.0,647.0,1039.0,32.46874999898535,20218.749999368167,0.0,0.0,0.0,0.0,3.4965075614664802,3.510612167617706,9.914415128470736,0.002835622507753404,0.0024153354038422142,False,OK,5.0,2000.0,28.750000001132815,28.750000001132815,Low,High,High,High,5,0.6558397872308869,-1.8122210728408945,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),0.860606284043686
tripura,gomati,464,204,11,679,30.04418262145796,1461.0,8300.0,9761.0,11757.0,2945.0,14702.0,24463.0,36.02798232689834,21652.430044150733,0.0,0.0,0.0,0.0,6.522092798170152,3.6116739059146474,9.982919152482172,0.06016836508639254,0.05686847929181144,False,OK,5.0,2000.0,34.0132547894418,34.0132547894418,Mid,High,High,High,0,0.7521862859625517,-0.2602528917459382,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.1451305840244976
tripura,khowai,196,99,44,339,29.203539822922703,514.0,2997.0,3511.0,7029.0,2137.0,9166.0,12677.0,37.39528023587789,27038.348082516113,0.0,0.0,0.0,0.0,5.8289456176102075,3.6479345415155504,10.205048420491861,0.030039875941512622,0.02946988153465616,False,OK,5.0,2000.0,33.76106194979717,33.76106194979717,Mid,High,High,High,5,0.7942631325133332,-0.5439556250216939,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.0846526328962485
tripura,north tripura,1046,416,26,1488,27.95698924729304,1058.0,13873.0,14931.0,23177.0,24321.0,47498.0,62429.0,41.954973118251374,31920.698924709734,0.0,0.0,0.0,0.0,7.305860032684009,3.7601524302779596,10.371041274605698,0.13185644661053328,0.14512702014096784,False,OK,5.0,2000.0,33.38709677698361,33.38709677698361,Mid,High,High,High,0,1.0588346291030686,-0.09181175005639776,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.9061143478029796
tripura,sepahijala,1121,577,30,1728,33.39120370368438,1094.0,14231.0,15325.0,13756.0,5869.0,19625.0,34950.0,20.22569444443274,11357.060185178612,0.0,0.0,0.0,0.0,7.455298485683291,3.055212449892228,9.337682919347323,0.1531236154186838,0.08124732662587622,False,OK,5.0,2000.0,35.017361114444434,35.017361114444434,High,High,High,High,3,0.2517378281722247,0.337188782999515,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.9954579526428189
tripura,south tripura,1348,804,6,2158,37.25671918441276,2536.0,28143.0,30679.0,22883.0,34673.0,57556.0,88235.0,40.88739573677438,26670.991658931107,0.0,0.0,0.0,0.0,7.677400430514807,3.734984963935279,10.191369292262989,0.19122729286662019,0.2051175354745118,False,OK,5.0,2000.0,36.1770157590495,36.1770157590495,High,High,High,High,0,0.8889477529486352,0.3202287070911681,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.2557693620363437
tripura,unakoti,433,179,27,639,28.012519561771498,499.0,3144.0,3643.0,11699.0,4034.0,15733.0,19376.0,30.32237871669746,24621.28325504754,0.0,0.0,0.0,0.0,6.461468176353717,3.4443328170476244,10.111407135285955,0.056623836951700784,0.04504286697290351,False,OK,5.0,2000.0,33.4037558713327,33.4037558713327,Mid,High,High,High,0,0.714516976196593,-0.29465492618906436,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.0865469922132522
tripura,west tripura,1963,764,75,2802,27.26623840113231,3281.0,41065.0,44346.0,36094.0,56166.0,92260.0,136606.0,48.753033547448695,32926.48108492758,0.0,0.0,0.0,0.0,7.938445551164788,3.907071437573766,10.402062879426984,0.24829419583515744,0.3175643004593547,False,OK,5.0,2000.0,33.17987152306632,33.17987152306632,Mid,High,High,High,0,1.2215457226910975,0.06947642227778114,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8646985859410067
uttar pradesh,agra,16314,12691,905,29910,42.430625208958794,18477.0,157476.0,175953.0,152308.0,82740.0,235048.0,411001.0,13.741257104646815,7858.50885991281,0.0,0.0,0.0,0.0,10.305981584699339,2.6906501683788036,8.969479397454737,0.029362996733845168,0.022682109300790086,False,OK,5.0,2000.0,37.7291875669307,37.7291875669307,High,High,High,High,3,0.03815272529756962,1.720122434753439,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.6922217566739095
uttar pradesh,aligarh,13830,11776,586,26192,44.96029321930189,15788.0,170674.0,186462.0,144160.0,55340.0,199500.0,385962.0,14.735873549174757,7616.829566279489,0.0,0.0,0.0,0.0,10.173247478478917,2.7559430452877423,8.938246774286245,0.025712992659741647,0.021300269999225168,False,OK,5.0,2000.0,38.4880879702866,38.4880879702866,High,High,High,High,3,0.02053401554071972,1.7283977590349433,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.621436478680596
uttar pradesh,allahabad,7254,5946,49,13249,44.878858781791465,18792.0,167503.0,186295.0,177827.0,81083.0,258910.0,445205.0,33.602913427425946,19541.852215260053,0.0,0.0,0.0,0.0,9.491752831414368,3.5439378816235925,9.880364882972117,0.013006698218880463,0.02456974185283795,False,OK,5.0,2000.0,38.46365763902533,38.46365763902533,High,High,High,High,3,0.7276099777258854,1.2441455312786476,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.0138168916651407
uttar pradesh,ambedkar nagar,3856,4096,50,8002,51.187203199193796,8036.0,67720.0,75756.0,53320.0,33900.0,87220.0,162976.0,20.36690827292922,10899.775056234577,0.0,0.0,0.0,0.0,8.987571750367046,3.0618433828199763,9.296589171765884,0.007855656966373421,0.00899423467438173,False,OK,5.0,2000.0,40.35616096487686,40.35616096487686,High,High,High,High,3,0.12426524312818668,1.396315881431328,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.5486044267358228
uttar pradesh,amethi,3890,3251,56,7197,45.17159927747045,7282.0,68998.0,76280.0,57942.0,35329.0,93271.0,169551.0,23.558566069192224,12959.705432817429,0.0,0.0,0.0,0.0,8.881558488638976,3.201060716769606,9.469677399969477,0.0070653790536102865,0.009357092352715103,False,OK,5.0,2000.0,38.55147978775829,38.55147978775829,High,High,High,High,3,0.33738454541427354,1.1411847721946216,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.5551147814119677
uttar pradesh,amroha,5605,2476,61,8142,30.410218619500075,7277.0,83025.0,90302.0,64902.0,27770.0,92672.0,182974.0,22.47285679194025,11381.970031931787,0.0,0.0,0.0,0.0,9.004913941467132,3.155844723458525,9.339873660617876,0.007993096603375705,0.01009787389131113,False,OK,5.0,2000.0,34.123065588891045,34.123065588891045,High,High,High,High,3,0.4896660415970577,0.770401592053055,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.8784797964960466
uttar pradesh,auraiya,2169,1547,17,3733,41.44120010714133,5621.0,46178.0,51799.0,43638.0,19543.0,63181.0,114980.0,30.80096437181066,16924.993302968945,0.0,0.0,0.0,0.0,8.225235324101668,3.4594966154838707,9.736605784564661,0.0036647297494966234,0.0063454564037674945,False,OK,5.0,2000.0,37.43236003628652,37.43236003628652,High,High,High,High,3,0.5711499677225281,0.7219486720672912,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.9380210186827056
uttar pradesh,ayodhya,1027,634,32,1693,37.448316597733346,1751.0,13526.0,15277.0,3617.0,3774.0,7391.0,22668.0,13.389249852325229,4365.623154161627,0.5162008247692926,0.0,0.0,0.0,7.434847875211999,2.666481389750703,8.381745255775675,0.0016620378960347667,0.001250989787446526,False,OK,5.0,2000.0,59.463532097683,59.463532097683,High,High,High,High,1,-1.2711105442871442,-0.03226991495016196,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.5205158249997666
uttar pradesh,azamgarh,6717,13577,279,20573,65.99426432702737,17812.0,141977.0,159789.0,95316.0,78082.0,173398.0,333187.0,16.195353132746018,8428.42560637688,0.0,0.0,0.0,0.0,9.931783421690975,2.844639180616997,9.039483911827135,0.020196754657485678,0.018387750763629154,False,OK,5.0,2000.0,44.798279304707634,44.798279304707634,High,High,High,High,3,-0.21336307771162571,2.2277460820889825,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.2987572722356096
uttar pradesh,baghpat,3482,3203,154,6839,46.834332504745305,5208.0,49700.0,54908.0,37736.0,20293.0,58029.0,112937.0,16.513671589411242,8485.012428716407,0.0,0.0,0.0,0.0,8.830543010616596,2.8629818096059214,9.046174490375433,0.006713926267561588,0.006232708382956076,False,OK,5.0,2000.0,39.05029975610702,39.05029975610702,High,High,High,High,3,-0.024758690396708846,1.274952578160972,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.25230794716987437
uttar pradesh,bagpat,0,1,0,1,99.99999989999999,2.0,8.0,10.0,2.0,6.0,8.0,18.0,17.999999982,7999.999991999999,0.20000000007999996,0.0,0.0,0.0,0.6931471805599453,2.944438978219072,8.987321811850249,9.817116928734592e-07,9.933746326997297e-07,False,OK,5.0,2000.0,63.9999999836,63.9999999836,High,High,High,High,2,-1.8143643052935243,-0.31816857366133505,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,3.935179928779172
uttar pradesh,bahraich,14674,22360,2304,39338,56.840713813613895,10401.0,119296.0,129697.0,131149.0,49929.0,181078.0,310775.0,7.900122019421224,4603.131831816447,0.0,0.0,0.0,0.0,10.579971672199534,2.186064986691441,8.434709403623058,0.03861857457425614,0.017150888970958802,False,OK,5.0,2000.0,42.05221414976824,42.05221414976824,High,High,High,High,3,-0.6107110752683733,2.38933463755769,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.2946886947283573
uttar pradesh,ballia,4079,5860,37,9976,58.740978348029394,12808.0,92140.0,104948.0,77756.0,55249.0,133005.0,237953.0,23.852546110663205,13332.497995187116,0.0,0.0,0.0,0.0,9.208037722913508,3.2129602064756724,9.49803479399074,0.00979355584810563,0.013132026331933264,False,OK,5.0,2000.0,42.622293510282915,42.622293510282915,High,High,High,High,3,0.18965677161191385,1.6477132352498516,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.9903100075220592
uttar pradesh,balrampur,4181,7907,236,12324,64.15936384290293,5318.0,72758.0,78076.0,66623.0,35489.0,102112.0,180188.0,14.620902304445421,8285.621551443663,0.0,0.0,0.0,0.0,9.41938499891089,2.748609908712768,9.022397632066848,0.012098614902972512,0.009944121573161048,False,OK,5.0,2000.0,44.24780915928682,44.24780915928682,High,High,High,High,3,-0.294969339910372,2.0207260699578997,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.1318154987024698
uttar pradesh,banda,4825,5563,203,10591,52.52572939287579,5285.0,64150.0,69435.0,58396.0,34095.0,92491.0,161926.0,15.289018978376424,8732.980832781726,0.0,0.0,0.0,0.0,9.26785427817679,2.7904911984786276,9.074976539490972,0.010397308539222808,0.008936287820807578,False,OK,5.0,2000.0,40.757718823115304,40.757718823115304,High,High,High,High,3,-0.1020987398293072,1.6158135848789765,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.5191374284877415
uttar pradesh,bara banki,5776,3218,92,9086,35.41712524762982,8729.0,101238.0,109967.0,114423.0,50819.0,165242.0,275209.0,30.28934624697003,18186.4406779641,0.0,0.0,0.0,0.0,9.114600099695346,3.443277664109055,9.808486562215833,0.008919832441448252,0.015188091071703326,False,OK,5.0,2000.0,35.62513757783066,35.62513757783066,High,High,High,High,3,0.7459546378496397,0.8653149608021544,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.9823857710363425
uttar pradesh,barabanki,1401,922,52,2375,38.8210526315626,161.0,4799.0,4960.0,789.0,3435.0,4224.0,9184.0,3.8669473684194244,1778.5263157887248,0.14838709677436535,0.0,0.0,0.0,7.773173680482536,1.582466916825191,7.484102493145889,0.002331565270574466,0.0005068418125952397,False,OK,3.8669473684194244,1778.5263157887248,37.65847199029445,37.65847199029445,High,High,High,High,3,-1.524711148906086,0.8843400464023816,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7208966435884978
uttar pradesh,bareilly,17187,10017,607,27811,36.01812232569717,21442.0,220300.0,241742.0,166397.0,68411.0,234808.0,476550.0,17.1353061738155,8442.990183739943,0.028683472462381232,0.0,0.0,0.0,10.23322286121891,2.897860655626013,9.041210246454503,0.027302383890503778,0.02629959340072534,False,OK,5.0,2000.0,37.09619296211812,37.09619296211812,High,High,High,High,3,0.2175194755421093,1.4135126379101053,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.7707472557133402
uttar pradesh,basti,4823,5216,80,10119,51.546595513385554,8964.0,75846.0,84810.0,69272.0,39929.0,109201.0,194011.0,19.172941990313355,10791.679019664909,0.0,0.0,0.0,0.0,9.222268942841456,3.004342201037776,9.286623314705999,0.009933940620186535,0.010706978103594847,False,OK,5.0,2000.0,40.46397865917032,40.46397865917032,High,High,High,High,3,0.1018473469751851,1.506573868106044,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.5448156218570007
